address,normalized_address,location_name,jobId
"1633 North US Highway 183 #110, Leander, TX, USA",1633 north us highway 183 #110 leander tx usa,,bfeece70-e4ff-19e4-4654-0ce6560c75da
"5725 Golden Triangle Blvd, Fort Worth, TX, USA",5725 golden triangle blvd fort worth tx usa,,9f7b63cb-bd41-2bbc-5ea3-b94c9d6f8a50
"8436 Denton Hwy suite 218, Watauga, TX, USA",8436 denton hwy ste 218 watauga tx usa,,bb81151c-754f-bae9-f15c-86d6c6f04b1a
Patient followup and records etc.,patient followup and records etc,,9ceaf6e2-dc5a-4ddf-a053-bc4d7637ecc0
"2719 Colston Drive, Chevy Chase, MD, USA",2719 colston dr chevy chase md usa,,1b47beba-d433-5b51-453e-d2a552b7faa7
"9225 W Parmer Ln, Austin, TX, USA",9225 w parmer ln austin tx usa,,ef5d6e14-55c7-44b1-1ab4-f0a239877bff
"2051 Gattis School Rd suite 150, Round Rock, TX, USA",2051 gattis school rd ste 150 round rock tx usa,,cd7d6c39-7e91-f7ad-8e71-dcd62429f5a4
"5110 Heritage Avenue, Colleyville, TX, USA",5110 heritage ave colleyville tx usa,,536dd502-6a74-284e-174e-5b29d126eac7
"917 Harpeth Valley Place, Nashville, TN, USA",917 harpeth valley place nashville tn usa,,4108b585-1074-a8f5-1211-adf6cd8228e9
"189 Monroe Pl suite 104, Ashland City, TN 37015, USA",189 monroe pl ste 104 ashland city tn 37015 usa,,58bb14b8-1860-5cd8-55c8-ea49c54f5e39
"271 Stonecrossing Dr., Clarksville, TN 37042",271 stonecrossing dr clarksville tn 37042,,4ae02865-0406-7114-a54a-03cb4901e27d
"1715 Wilma Rudolph Blvd., Suite A, Clarksville, TN 37040",1715 wilma rudolph blvd ste a clarksville tn 37040,,c730a8c6-0cf8-ab03-1208-4b894caf8d1a
"99 White Bridge Rd suite 204, Nashville, TN 37205, USA",99 white bridge rd ste 204 nashville tn 37205 usa,,3925d5c9-f2ec-8119-5a59-01b7c14753e5
"2088 Lowes Dr., Suite C, Clarksville, TN 37040",2088 lowes dr ste c clarksville tn 37040,,3b0a49e3-1bd9-dfb3-eb3b-f9f306cb7730
