store_guid,store_name,store_id,store_id_text,name_for_lists,business_name,address,city,state,zip,location_phone,email_contact,program_contact,kam_who_signed_up_care_center,kam_now,kam_old,territory,region,status,offering,core_commission,pba_commission,edge_commission,pba_credentialing_status,pba_main_practice,location_doctor,evenly_entity,accepts_new_pat,area_manager
D81E095B-9ED1-40B9-B10A-262CBD242C97,Stein Dental Care,cc_755,755,Stein Dental Care (Dr. Stein),Stein Dental Care,"99 White Bridge Rd., Suite 204",Nashville,TN,37205,615.540.0888,bdc.marketing.director@gmail.com,Griselda,Ashley,Ashley,Ashley,Nashville North,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Alan Stein,Mid-Central,No,Justin
865542CB-2066-4DEB-9C4C-C88C76A194C8,Sweet Tooth Dentistry,cc_756,756,Sweet Tooth Dentistry (Dr. Garmestani),Sweet Tooth Dentistry,"1449 Dolley Madison Blvd., Suite D",Mclean,VA,22101,703.748.3384,Sweettoothdentistry.va@gmail.com,NA,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Arezou Garmestani,MID-ATL,Yes,Lesley
C2C4AF72-2F89-4404-B607-13B9BAF2C9FA,True Smiles Family and Cosmetic Dentistry,cc_759,759,True Smiles Family and Cosmetic Dentistry (Dr. Masha),True Smiles Family and Cosmetic Dentistry,"8000 S Gessner Rd., Suite 400",Houston,TX,77036,281.666.9912,frontdesk@truesmilesdentistry.com,shawn,Kennedy,Kennedy,Kennedy,South Houston,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Olagoke Masha,MID-ATL,Yes,Justin
AEEFFAFA-A8AE-48EA-B47D-7B215D0BEE35,Kohli Dental,cc_760,760,Kohli Dental (Dr. Kohli and Dr. Kohli),Kohli Dental,464 S Ridgewood Ave.,Daytona Beach,FL,32114,386.255.8866,Sutinderkohli@gmail.com,Mr. Kohli,Justin,Justin,Justin,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Sutinder Kohli & Dr. Ramanpreet Kohli,SouthEast,Yes,Justin
27474112-33F4-4CD3-9056-3226DAB9F39F,"Jason Black, DDS",cc_761,761,"Jason Black, DDS","Jason Black, DDS","3624 N Hills Dr., Suite A103",Austin,TX,78731,512.346.3631,Frontdesk@drjasonblack.com,Jackie OM,Ivonne,Ivonne,Ivonne,Austin,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Jason Black,MID-ATL,No,Justin
2C2DAD7F-4732-481A-B44B-2B5A5D942FA1,Cambridge Family Dentistry,cc_762,762,Cambridge Family Dentistry (Dr. Brachowicz),Cambridge Family Dentistry,"872 Massachusetts Ave., Suite 2-4",Cambridge,MA,02139,617.868.7479,office@cambridgedentist.com,Meaghan,Carroll,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Elizabeth Brachowicz,MID-ATL,Yes,Lesley
5FD0FFF1-B0DC-4FDD-A0F5-43976A29A27F,Belmont Family Dentistry,cc_763,763,Belmont Family Dentistry (Dr. Brachowicz),Belmont Family Dentistry,75 Trapelo Rd.,Belmont,MA,02478,617.484.1760,floss@yourteeth.com,Meaghan,Carroll,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Elizabeth Brachowicz,MID-ATL,Yes,Lesley
A889F30D-C05E-44B9-9A23-F78CB915925E,Banana River Dental,cc_764,764,Banana River Dental (Dr. Collins),Banana River Dental,141 Coconut Dr.,Indialantic,FL,32903,321.777.6453,Bananariverdental@gmail.com,Monica,Justin,Justin,Justin,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Ryan Collins,SouthEast,Yes,Justin
5D4B01BF-8B91-4959-8C9D-2ABB824FBC23,Jennifer Lopez Dental,cc_765,765,Jennifer Lopez Dental (Dr. Lopez),Jennifer Lopez Dental,10805 Sunset Dr.,Miami,FL,33173,305.227.1213,Admin@jenniferlopezdental.com,Kim (evenly champion),Ileana,Jackie,Jackie,Ft Lauderdale,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Jennifer Lopez,SouthEast,No,Justin
DDD736AE-D4E9-4508-BCD5-8D476A8471ED,Prime Dental Center,cc_766,766,Prime Dental Center (Dr. Akshay Rajpal and Dr. Snehel Rajpal),Prime Dental Center,212 N White Horse Pike,Stratford,NJ,08084,856.784.1540,PrimeDentalcenters@gmail.com,Debbie,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Akshay Rajpal and Dr. Snehel Rajpal,North,No,Lesley
498865F6-B18F-41D9-AF4A-086F0753A8E0,Mamas Pediatric Dentistry,cc_767,767,Mama’s Pediatric Dentistry (Dr. Hoffman),Mama’s Pediatric Dentistry,"2501 N Glebe Rd., Suite 203",Arlington,VA,22207,703.504.2152,squad@MamasPediatricDentist.com,Jay,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Heather Hoffman,MID-ATL,Yes,Lesley
AF764584-8B88-4FB9-8A5B-2B5DD9DB6A23,Lakeline Family Dental,cc_768,768,Lakeline Family Dental (Dr. Prakash),Lakeline Family Dental,"1201 N Lakeline Blvd., Suite 300",Cedar Park,TX,78613,512.456.7583,Info@lakelinefamilydental.com,Theresa,Ivonne,Ivonne,Ivonne,Austin,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Amita Prakash,MID-ATL,No,Justin
5667501C-127D-4D46-ADCC-B6D46F466A60,St. Bethlehem Dental Care,cc_769,769,St. Bethlehem Dental Care (Dr. Carroccia),St. Bethlehem Dental Care,"2088 Lowes Dr., Suite C",Clarksville,TN,37040,931.648.3233,Info@stbdental.com,Jenn OM,Ashley,Ashley,Ashley,Nashville North,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Anthony Carroccia,Mid-Central,Yes,Justin
5DB82FF0-6EE3-4647-8724-09DB5337E228,A+ Dental - Norwalk,cc_770,770,"A+ Dental - Norwalk (Dr. Jose Madera, Dr. Eli Madera and Dr. Josias Madera)",A+ Dental - Norwalk,160 East Ave.,Norwalk,CT,06851,203.866.9254,Info@aplusdentalteam.com,"Yolanda, Front desk and Office Manager, Cindy, Finance coordinator",Tricia,Tricia,Tricia,CT,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,"Dr. Jose Madera, Dr. Eli Madera,  Dr. Josias Madera",MID-ATL,Yes,Lesley
56B1525F-D651-415D-88E7-1A88CA549EAE,A+ Dental - Bridgeport,cc_771,771,"A+ Dental - Bridgeport (Dr. Jose Madera, Dr. Eli Madera and Dr. Josias Madera)",A+ Dental - Bridgeport,"2660 Main St., Suite 217",Bridgeport,CT,06606,203.576.1608,appointments@aplusdentalteam.com,"Yolanda, front desk and office manager, Cindy, finance coordinator",Tricia,Tricia,Tricia,CT,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,"Dr. Jose Madera, Dr. Eli Madera,  Dr. Josias Madera",MID-ATL,Yes,Lesley
9A22DA18-3A5D-4BFF-A0BA-0183484800EF,Compassion Smiles Dentistry,cc_772,772,Compassion Smiles Dentistry (Dr. Dudley),Compassion Smiles Dentistry,"171 N Denton Tap Rd., Suite 200",Coppell,TX,75019,469.993.0070,dental@compassionsmiles.com,Lakin-OM,Shalah,John H,Julie,Dallas,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Toya Dudley,MID-ATL,No,Justin
D9F01991-A664-45F9-BD87-306FAC6EC4B4,Millennium Dentistry,cc_773,773,Millennium Dentistry (Dr. Yelena Vinter),Millennium Dentistry,"2350 Ocean Ave., Suite 6",Brooklyn,NY,11229,718.645.4400,milleniumdentistry@gmail.com,Shakhina,Marc,Marc,Marc,NYC,Northeast Region,Active,NA,0.2,0.1,0.25,Approved,TRUE,Dr. Yelena Vinter,North,Yes,Lesley
9ADF7234-07FA-4638-8589-9A515C7C771D,Burton Dental Care,cc_774,774,Burton Dental Care (Dr. Burton),Burton Dental Care,"1513 Johnson Ferry Rd., Suite 190",Marietta,GA,30062,770.973.4034,info@burtondentalcare.com,Jason Burton,Nicole,Nicole,Nicole,Atlanta West,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Joshua Burton,South,Yes,Justin
535C00F1-67ED-46BA-82A1-F7BAF16E2982,Smile Design Studio,cc_775,775,Smile Design Studio (Dr. Falco),Smile Design Studio,"1331 S International Pkwy., Suite 2271",Lake Mary,FL,32746,407.804.0770,Dental323@gmail.com,Michelle - OM,Justin,Justin,Justin,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Mark Falco,SouthEast,Yes,Justin
3294C595-6E72-4727-B210-1EB221D4AAFD,Aesthetic Dental Creations,cc_776,776,Aesthetic Dental Creations (Dr. Srinivasan),Aesthetic Dental Creations,"21 S Hope Chapel Rd., Suite 124",Jackson Township,NJ,08527,732.451.3570,Info@adcnj.com,Linda,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Balaji Srinivasan,North,No,Lesley
E2ACE4C1-3B37-4467-A45F-B5AD71F6959A,Smile Care Dental Associates,cc_779,779,Smile Care Dental Associates (Dr. Narayan),Smile Care Dental Associates,264 Broad St.,Bloomfield,NJ,07003,973.748.7475,smilecaredental1@hotmail.com,Christine,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Anush Narayan,North,No,Lesley
3D8BCCF0-3D7F-46C0-BFBC-42C9B8BCCE55,"Mark Blum, DDS",cc_781,781,"Mark Blum, DDS","Mark Blum, DDS","7800 W Oakland Park Blvd., Suite 301B",Sunrise,FL,33351,954.748.3448,blumdental@aol.com,Suzette,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Mark Blum,SouthEast,Yes,Justin
87B7AE3E-06D2-49F6-939A-F36B5E8310B6,Hastings Acosta Family Dentistry,cc_777,777,Hastings Acosta Family Dentistry (Dr. Hastings Acosta),Hastings Acosta Family Dentistry,"3727 SE Ocean Blvd., Suite 208",Stuart,FL,34996,772.225.2111,Hastingsacostadental@gmail.com,"Laurine, OM and Casey the Front Desk",Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Hagen Hastings Acosta,SouthEast,Yes,Justin
DDBDCCFC-83FA-4D52-8ADD-4CDFF5ACCBC3,Holmdel Center for Esthetic Periodontics,cc_778,778,Holmdel Center for Esthetic Periodontics & Implants (Dr. Patla),Holmdel Center for Esthetic Periodontics & Implants,"723 N Beers St., Suite 1D",Holmdel,NJ,07733,732.335.5885,cepi@verizon.net,Sawmya,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Sapna Patla,North,Yes,Lesley
476DC7AC-73EF-4010-ABAB-1C32E3011BEE,LoPresti Dental Aesthetics,cc_780,780,LoPresti Dental Aesthetics (Dr. LoPresti and Dr. Rigby),LoPresti Dental Aesthetics,620 Shrewsbury Ave.,Tinton Falls,NJ,07701,732.741.4246,office@jerseysmiles.com,Tanya,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jonathan LoPresti and Dr. Cliff Rigby,North,Yes,Lesley
0243F061-1DB1-410C-B22D-F7D715022CF6,Karl Family Dental Associates,cc_782,782,Karl Family Dental Associates (Dr. Karl),Karl Family Dental Associates,4262 Richmond Ave.,Staten Island,NY,10312,516.715.1807,smile@karlfamilydental.com,Chrissy,Marc,Marc,Marc,NYC,Northeast Region,Active,NA,0.2,0.1,0.25,Approved,TRUE,Dr. Peter Karl,North,Yes,Lesley
42EE505E-C704-46E1-8CBB-941C9A7CA7A7,Conley Family Dentistry,cc_783,783,Conley Family Dentistry (Dr. Conley),Conley Family Dentistry,"1540 Pointer Ridge Pl., Suite A",Bowie,MD,20716,301.218.2454,molarman2003@hotmail.com,"Briana, 3017429233",Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Stafford Conley,MID-ATL,Yes,Lesley
60497CF2-8AF1-4EBB-A17E-DC883E486D8C,Cypress Creek Dental,cc_784,784,Cypress Creek Dental (Dr. Boxwalla),Cypress Creek Dental,"10920 Fry Rd., Suite 200",Cypress,TX,77433,281.575.8600,info@cypresscreekdental.com,Jumana Boxwalla,Camden,Camden,Camden,North Houston,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Shabbir Boxwalla,MID-ATL,Yes,Justin
E9682728-D805-42F9-BEF1-31F4F83E5623,"Trey Kaliher, DDS",cc_785,785,"Trey Kaliher, DDS","Trey Kaliher, DDS",4300 Medical Pkwy.,Austin,TX,78756,512.453.3100,Tkaliher@kaliherdentistry.com,Quis,Ivonne,Ivonne,Ivonne,Austin,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Trey Kaliher,MID-ATL,No,Justin
62B50E48-399B-4F09-A71E-B3A364476DF0,3 Little Birds Pediatric Dentistry,cc_786,786,3 Little Birds Pediatric Dentistry (Dr. Chung),3 Little Birds Pediatric Dentistry,"3104 Bridgeboro Rd., Suite A",Delran,NJ,08075,856.444.5437,Info@tlbdentistry.com,Chantel,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Phil Chung,North,Yes,Lesley
26B4F679-D3F1-45AB-B7B3-BB5805B49108,Comfort Family Dental,cc_787,787,Comfort Family Dental (Dr. Rowe),Comfort Family Dental,2036 W 95th St.,Chicago,IL,60643,773.366.8718,Drcorie@comfort-familydental.com,Noel,Mia,Mia,Mia,Chicago North,Mid Central Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Corie Rowe,MID-ATL,No,Lesley
6B983591-E542-4D28-A13F-A26F6914D372,Smile Magic Dental,cc_788,788,Smile Magic Dental (Dr. Reddy),Smile Magic Dental,"5261 McKinney Ranch Pkwy., Suite 400",McKinney,TX,75070,214.544.7645,smilemagicdental@gmail.com,Bethany Garcia,John H,John H,John H,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Nirupama Reddy,MID-ATL,Yes,Justin
E0A3B8A0-0B35-4972-887C-6CD246712E95,IKON Dental Group,cc_789,789,IKON Dental Group (Dr. Khan),IKON Dental Group,"58 W Main St., Suite 1",Plainville,CT,06062,860.400.0196,Receptionist@ikondentaldroup.com,Christine,Tricia,Tricia,Tricia,CT,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Izaz Khan,MID-ATL,Yes,Lesley
836B6968-CE7E-41E4-9DB7-A5DB85FE0137,"Delray Dental, Ritota & Ritota, P.A.",cc_790,790,"Delray Dental, Ritota & Ritota, P.A. (Dr. Ritota)","Delray Dental, Ritota & Ritota, P.A.",3401 S Federal Hwy.,Delray Beach,FL,33483,561.272.6664,Info@delraydental.com,Carine Jean,Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. John Ritota,SouthEast,Yes,Justin
103602D0-429E-4848-9AFB-45FBD822FA21,Pleasant Smiles,cc_791,791,Pleasant Smiles (Dr. Bajwa),Pleasant Smiles,234 Pleasant St.,Methuen,MA,01844,978.258.3672,admin@pleasantsmilesmethuen.com,Mari,Carroll,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Harveen Bajwa,MID-ATL,Yes,Lesley
9D16F5C6-93DE-4FD1-90D7-DC8583F4893D,Stuart Prosthetic Dentistry,cc_792,792,Stuart Prosthetic Dentistry (Dr. Tyler),Stuart Prosthetic Dentistry,834 SE Ocean Blvd.,Stuart,FL,34994,772.286.1606,info@stuartpro.com,"Ann, Office Manager and Julie, Patient Coordinator, Front Desk",Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Olin Tyler,SouthEast,Yes,Justin
26F1FA05-C2EB-4564-8513-BF911C6E881B,Niiidental Studio,cc_793,793,Niiidental Studio (Dr. Kim),Niiidental Studio,"4150 Eldorado Pkwy., Suite 300",McKinney,TX,75070,469.551.9627,admin@niiidentalstudio.com,Alexander Velasquez,John H,John H,John H,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Hong Bin Kim,MID-ATL,Yes,Justin
1AFC7618-18F0-43FC-9B63-07FAD5E2C4FD,Spring Dental,cc_794,794,Spring Dental (Dr. Tran),Spring Dental,"1175 Spring Centre S Blvd., Suite 1010",Altamonte Springs,FL,32714,321.358.8004,Info@springdental.info,Melissa,Justin,Justin,Justin,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Diane Tran,SouthEast,Yes,Justin
91EA75D3-2F9F-429B-8BA1-45B8F80E0BBF,"Anil Dwivedi, DMD",cc_795,795,"Anil Dwivedi, DMD","Anil Dwivedi, DMD","2071 Chain Bridge Rd., Suite 410",Vienna,VA,22182,703.734.1080,Info@drdwivedi.com,Amanda,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Anil Dwivedi,MID-ATL,Yes,Lesley
68EBC67A-B425-42CC-9E64-59B315EF214B,Exclusive Dentistry,cc_821,821,Exclusive Dentistry (Dr. Quintero),Exclusive Dentistry,"250 N Alafaya Trail, Suite 125",Orlando,FL,32828,407.658.4060,P.quintero@exclusivedentistry.org,Patricia,Justin,Justin,Justin,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jorge Quintero,SouthEast,Yes,Justin
D678EDF8-B408-4B6E-A92E-7A33BC9F2D23,"John L. Watstein, DDS",cc_822,822,"John L. Watstein, DDS","John L. Watstein, DDS",10905 Fort Washington Rd.,Fort Washington,MD,20744,301.292.6220,Watsteindds@hotmail.com,Joyce,Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. John Watstein,MID-ATL,Yes,Lesley
EC148029-5ABC-4000-AB28-FC4AC06BFF87,"Healthy Smiles, Inc.",cc_823,823,"Healthy Smiles, Inc. (Dr. Platt)","Healthy Smiles, Inc.",2005 W Addison St.,Chicago,IL,60618,773.573.1234,Healthysmilesinc@gmail.com,Lisa,Mia,Mia,Mia,Chicago North,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Rita Silva Platt,MID-ATL,Yes,Lesley
69AC7F59-157E-442D-8208-D7BC87643C88,Centre for Cosmetic Dentistry,cc_796,796,Centre for Cosmetic Dentistry (Dr. Barboza),Centre for Cosmetic Dentistry,"275 Wilmington West Chester Pike, Suite 111",Chadds Ford,PA,19317,610.459.5002,ccd@chaddsforddentistry.com,TBD - hiring new,Amelia,Amelia,Amelia,Philly South,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Maria Barboza,MID-ATL,Yes,Lesley
85735484-FB71-4122-BE8C-2EBC9CE17779,Todays Dental of Beverly,cc_798,798,Todays Dental of Beverly (Dr. Patel),Todays Dental of Beverly,11238 S Western Ave.,Chicago,IL,60643,708.388.0001,beverly@todaysdentalofil.com,Veronica,Mia,Mia,Mia,Chicago North,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Raunak Patel,MID-ATL,Yes,Lesley
CF8EBA2F-BEB9-4E93-A09E-5D7F77A31814,Bridgeview Dental,cc_799,799,Bridgeview Dental (Dr. Loveless),Bridgeview Dental,3801 N Capital of Texas Hwy J240,Austin,TX,78746,512.883.8568,Office@bridgeviewdental.com,Xtine - OM,Ivonne,Ivonne,Ivonne,Austin,Southeast Region,Active,Edge,0.2,NA,0.25,NA,NA,Dr. Lance Loveless,MID-ATL,Yes,Justin
E60CAA8B-E9D0-4284-8D86-478BF0237E81,Cloverly Family Dental,cc_800,800,Cloverly Family Dental (Dr. Hasan),Cloverly Family Dental,714 Cloverly St.,Silver Spring,MD,20905,301.384.4961,admin@cloverlyfamilydental.com,Dr. Mehdi Hasan,Open Montco,Isaiah,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Mehdi Hasan,MID-ATL,Yes,Lesley
3096E452-7C43-4E57-886C-B426F8B1A0F0,My Dental - New Bedford,cc_801,801,My Dental - New Bedford (Dr. Patel),My Dental - New Bedford,770 Purchase St.,New Bedford,MA,02740,774.762.4835,mydentalnewbedford768@gmail.com,Karen,Carroll,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Swalika Patel,MID-ATL,Yes,Lesley
7C735CE7-080D-4116-8460-AFA85F0D14D8,Armed Forces Dental Center,cc_802,802,Armed Forces Dental Center (Dr. Tran),Armed Forces Dental Center,"2207 Lowes Dr., Suite A",Clarksville,TN,37040,931.648.4158,afdctn@mydentalmail.com,Beth,Ashley,Ashley,Ashley,Nashville North,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Hung Tran,Mid-Central,No,Justin
BEBFDE1B-B78D-43AB-BF24-7457301DFD03,Osborne & Cutbirth Family Dental,cc_803,803,Osborne & Cutbirth Family Dental (Dr. Osborne and Dr. Cutbirth),Osborne & Cutbirth Family Dental,"11637 Telge Rd., Suite 106",Cypress,TX,77429,832.220.4711,osbornecutbirthdental@gmail.com,Tina,Camden,Camden,Camden,North Houston,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,"Dr. Osborne, Dr. Cutbirth",MID-ATL,Yes,Justin
2C3F6B39-0C75-4966-BB93-548C8F4CB017,Bhavani Family Dental,cc_804,804,Bhavani Family Dental (Dr. Parvathaneni),Bhavani Family Dental,"25055 Riding Plaza., Suite 290",Chantilly,VA,20152,703.936.6557,Info@bhavanidental.com,NA,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Bhavani Parvathaneni,MID-ATL,Yes,Lesley
9AB42ED7-1BC9-4087-9839-90299371790A,Toothwise Dental,cc_805,805,Toothwise Dental (Dr. Moronto),Toothwise Dental,"12809 N FM 620, Suite 100",Austin,TX,78750,512.920.3922,Info@toothwise.dental,Jake FD,Ivonne,Ivonne,Ivonne,Austin,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Oge Moronto,MID-ATL,Yes,Justin
95C06778-B836-4B13-BE80-7C48E69A1F11,SmileWorks Dentistry,cc_806,806,SmileWorks Dentistry (Dr. Ainley),SmileWorks Dentistry,"2927 Ridge Rd., Suite 113",Rockwall,TX,75032,972.961.0800,Thatsbetter@mysmileworks.com,Jessica Wynn 903-274-5785,John H,John H,John H,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Clay Ainley,MID-ATL,Yes,Justin
645FD6F1-7E7B-41A7-935E-AB5592015B6B,Dellanira Rosario-Leger Dentistry,cc_807,807,Dellanira Rosario-Leger Dentistry (Dr. Rosario-Leger),Dellanira Rosario-Leger Dentistry,"701 W 179th St., Suite 3",New York,NY,10033,212.740.1208,drosarioleger@gmail.com,Jennifer,Amy,Amy,Amy,Westchester,Northeast Region,Active,NA,0.2,0.1,0.25,Approved,FALSE,Dr. Dellanira Rosario-Leger,North,Yes,Lesley
299A9509-9E87-4D08-9C5B-936FF202610E,Minty Dental Boutique,cc_808,808,Minty Dental Boutique (Dr. Marjan),Minty Dental Boutique,"4200 W Peterson Ave., Suite 136",Chicago,IL,60646,773.286.5286,Manager@mintydentalboutique.com,Angelica,Mia,Mia,Mia,Chicago North,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Tamara Marjan,MID-ATL,No,Lesley
55EF5DC1-82A9-472B-ABAD-12216F51AEB1,SGI Dentistry,cc_809,809,SGI Dentistry (Dr. Green),SGI Dentistry,"9440 W Commercial Blvd., Suite 105",Sunrise,FL,33351,954.900.3180,manager@sgidentistry.com,Mrs. Hinkle,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Beverly Green,SouthEast,Yes,Justin
EDA2A31D-F5A4-4926-8EE3-141B9D0DD982,Amiable Dental Care,cc_810,810,Amiable Dental Care (Dr. Rageer),Amiable Dental Care,"5101 Gate Pkwy., Suite 4",Jacksonville,FL,32256,904.998.7707,Amiabledentalcare@outlook.com,Carolyn OM,Steven,Justin,Steven,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Padma Rageer,NA,Yes,Justin
9A19E250-8240-4817-9260-EBF19128905C,Pristine Smiles,cc_811,811,Pristine Smiles (Dr. Dhaliwal),Pristine Smiles,"11300 Rockville Pike, Suite 1013",Rockville,MD,20852,301.231.9100,pristinesmilesmd@gmail.com,xxx,Open Montco,Isaiah,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Navneet Dhaliwal,MID-ATL,Yes,Lesley
E97986C9-0119-4775-ACF7-0CA993A1C1E6,CocoDental,cc_812,812,CocoDental (Dr. Eakins),CocoDental,"721 US Hwy 1, Suite 106",North Palm Beach,FL,33408,561.855.4703,CocoDentalSmiles@gmail.com,Dr. Joy Eakins is the primary contact,Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Joy Eakins,SouthEast,Yes,Justin
0B3C663A-B20F-49B0-BA85-E8388F37014F,Nuvo Dental,cc_813,813,Nuvo Dental (Dr. Ramirez),Nuvo Dental,"11895 S Apopka Vineland Rd., Suite 180",Orlando,FL,32836,321.710.7122,Info@nuvodentalfl.com,Ellie,Justin,Justin,Justin,Orlando,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Pedro Ramirez,SouthEast,Yes,Justin
6E83E9FD-BA0D-41C7-9572-ADAE3AFC2731,Reading Dental,cc_814,814,Reading Dental (Dr. Simons),Reading Dental,270 Main St.,Reading,MA,01867,781.944.5020,adow@readingdentalpc.com,Courtney,Carroll,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Richard Simons,MID-ATL,Yes,Lesley
77770E54-1794-4555-927E-1182733DBA43,Kids 1st Pediatric Dentistry,cc_816,816,Kids 1st Pediatric Dentistry (Dr. Escobedo),Kids 1st Pediatric Dentistry,6026 Park Blvd.,Pinellas Park,FL,33781,727.238.7722,Hello@k1pd.com,Logyn K,Sarah,Sarah,Sarah,Tampa,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Carolina Escobedo,SouthEast,Yes,Justin
F94B1CA9-885E-434B-A7BF-FB8E2F29195F,PS Dental,cc_819,819,PS Dental (Dr. Sinha),PS Dental,1192 Farmington Ave.,Bristol,CT,06010,860.506.3867,ps@psdentalct.com,IDK yet,Tricia,Tricia,Tricia,CT,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Prashant Sinha,MID-ATL,Yes,Lesley
E5AF0193-F9D9-4098-A3AA-4F314936B7ED,Three Stones Dentistry,cc_820,820,Three Stones Dentistry (Dr. Fu),Three Stones Dentistry,"3855 Glade Rd., Suite 150",Colleyville,TX,76034,406.800.1196,officemanager@threestonesdentistry.com,Catherine,Shalah,John H,Julie,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Lei Fu,MID-ATL,Yes,Justin
